# Input	DiseaseName	DiseaseID	GeneSymbol	GeneID	DiseaseCategories	DirectEvidence	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Streptozocin	152.91		26887929|27109771
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Tetrachlorodibenzodioxin	152.91		16545771|27284320|29043426
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		titanium dioxide	152.91		22005274
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Tretinoin	152.91		23774253|37278767
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		trichostatin A	152.91		15901671
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		tris(1,3-dichloro-2-propyl)phosphate	152.91		24685621
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Valproic Acid	152.91		10560583|11223853|11339465|12237071|1377411|15208813|1574164|1574165|15901671|16112698|16239295|17049311|1978020|23774253|2499680|3080718|3140405|3142446|6126782|6147468|6150384|6401849|6412342|8563186|8935868
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Vehicle Emissions	152.91		32572764
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		vinclozolin	152.91		35905821
sgk1	Pressure Ulcer	MESH:D003668	SGK1	6446	Skin disease		Nicotine	3.73		19673871
sgk1	Priapism	MESH:D011317	SGK1	6446	Urogenital disease (male)		Amphetamine	8.42		17065976
sgk1	Priapism	MESH:D011317	SGK1	6446	Urogenital disease (male)		Cocaine	8.42		12837464|18996674|20016438|2299732|9669540
sgk1	Priapism	MESH:D011317	SGK1	6446	Urogenital disease (male)		Phenylephrine	8.42		18194188|1856926
sgk1	Primary Myelofibrosis	MESH:D055728	SGK1	6446	Blood disease		Decitabine	13.56		17616702
sgk1	Primary Myelofibrosis	MESH:D055728	SGK1	6446	Blood disease		Hydroxyurea	13.56		8638610
sgk1	Primary Myelofibrosis	MESH:D055728	SGK1	6446	Blood disease		Melphalan	13.56		1803051
sgk1	Primary Myelofibrosis	MESH:D055728	SGK1	6446	Blood disease		trichostatin A	13.56		17616702
sgk1	Primary Ovarian Insufficiency	MESH:D016649	SGK1	6446	Endocrine system disease|Urogenital disease (female)		Benzo(a)pyrene	11.44		23135907|26247513
sgk1	Primary Ovarian Insufficiency	MESH:D016649	SGK1	6446	Endocrine system disease|Urogenital disease (female)		chromium hexavalent ion	11.44		25568306
sgk1	Primary Ovarian Insufficiency	MESH:D016649	SGK1	6446	Endocrine system disease|Urogenital disease (female)		Cyclophosphamide	11.44		15248218
sgk1	Prinzmetal's variant angina	MESH:C536421	SGK1	6446	Cardiovascular disease|Signs and symptoms		Cyclophosphamide	3.41		3208781
sgk1	Proctitis	MESH:D011349	SGK1	6446	Digestive system disease		Cisplatin	8.49		21291546
sgk1	Proctitis	MESH:D011349	SGK1	6446	Digestive system disease		Formaldehyde	8.49		12780922
sgk1	Proctocolitis	MESH:D011350	SGK1	6446	Digestive system disease		Azathioprine	3.96		19212915
sgk1	Prolactinoma	MESH:D015175	SGK1	6446	Cancer|Endocrine system disease|Nervous system disease		bisphenol A	26.46		27830003
sgk1	Prolactinoma	MESH:D015175	SGK1	6446	Cancer|Endocrine system disease|Nervous system disease		Diethylstilbestrol	26.46		10971143|15046398|19082791|7168914|7981127|8453621|9500197|9569011
sgk1	Prolactinoma	MESH:D015175	SGK1	6446	Cancer|Endocrine system disease|Nervous system disease		Estradiol	26.46		11498938|12589398|12905818|1472301|16499559|29769550|3205145|3658230|7585526|9500197
sgk1	Prolactinoma	MESH:D015175	SGK1	6446	Cancer|Endocrine system disease|Nervous system disease		Estrone	26.46		1657658
sgk1	Prolactinoma	MESH:D015175	SGK1	6446	Cancer|Endocrine system disease|Nervous system disease		Ethanol	26.46		1472301|29769550
sgk1	Prolactinoma	MESH:D015175	SGK1	6446	Cancer|Endocrine system disease|Nervous system disease		Ethinyl Estradiol	26.46		8784065
sgk1	Prolactinoma	MESH:D015175	SGK1	6446	Cancer|Endocrine system disease|Nervous system disease		Testosterone	26.46		15829128
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		Atrazine	77.23		35440735
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		bisphenol A	77.23		15867144|23359474
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		Cadmium Chloride	77.23		11170127
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		Chlorpyrifos	77.23		33586219
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		decamethrin	77.23		35678313
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		DEET	77.23		33148267
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		Dibutyl Phthalate	77.23		23359474|33086118
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		Diethylhexyl Phthalate	77.23		23359474
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		Diethylstilbestrol	77.23		15867144
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		Dioxins	77.23		35440735
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		Estradiol	77.23		4057428
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		Ethinyl Estradiol	77.23		15867144
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		Glyphosate	77.23		31011160|33296237|35440735
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		JP8 aviation fuel	77.23		35440735
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		Methoxychlor	77.23		35440735
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		Permethrin	77.23		33148267
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		Streptozocin	77.23		28904557
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		Tetrachlorodibenzodioxin	77.23		19805408
sgk1	Prostatic Diseases	MESH:D011469	SGK1	6446	Urogenital disease (male)		vinclozolin	77.23		18220299|20927350|31682807
sgk1	Prostatic Hyperplasia	MESH:D011470	SGK1	6446	Urogenital disease (male)		4,4'-hexafluorisopropylidene diphenol	48.99		38003411
sgk1	Prostatic Hyperplasia	MESH:D011470	SGK1	6446	Urogenital disease (male)		bisphenol A	48.99		26260748|28928807|29323181|30822521|31771501|32753632
sgk1	Prostatic Hyperplasia	MESH:D011470	SGK1	6446	Urogenital disease (male)		bisphenol S	48.99		30822521
sgk1	Prostatic Hyperplasia	MESH:D011470	SGK1	6446	Urogenital disease (male)		Cadmium	48.99		23479318
sgk1	Prostatic Hyperplasia	MESH:D011470	SGK1	6446	Urogenital disease (male)		Calcitriol	48.99		15572423
sgk1	Prostatic Hyperplasia	MESH:D011470	SGK1	6446	Urogenital disease (male)		Chlorpyrifos	48.99		34060014
sgk1	Prostatic Hyperplasia	MESH:D011470	SGK1	6446	Urogenital disease (male)		chrysin	48.99		29247772
sgk1	Prostatic Hyperplasia	MESH:D011470	SGK1	6446	Urogenital disease (male)		Estradiol	48.99		30387366
sgk1	Prostatic Hyperplasia	MESH:D011470	SGK1	6446	Urogenital disease (male)		Ethinyl Estradiol	48.99		1708755|2208075
sgk1	Prostatic Hyperplasia	MESH:D011470	SGK1	6446	Urogenital disease (male)		Genistein	48.99		26260748
sgk1	Prostatic Hyperplasia	MESH:D011470	SGK1	6446	Urogenital disease (male)		Metformin	48.99		26492952
sgk1	Prostatic Hyperplasia	MESH:D011470	SGK1	6446	Urogenital disease (male)		Phenylephrine	48.99		16784248
sgk1	Prostatic Hyperplasia	MESH:D011470	SGK1	6446	Urogenital disease (male)		Testosterone	48.99		16784248|22028410|22101440|23500659|25714330|26492952|27687055|27866977|29247772|30387366|32628957
sgk1	Prostatic Hyperplasia	MESH:D011470	SGK1	6446	Urogenital disease (male)		Tetrachlorodibenzodioxin	48.99		17107848
sgk1	Prostatic Intraepithelial Neoplasia	MESH:D019048	SGK1	6446	Cancer		bisphenol A	21.52		20887781|30387366
sgk1	Prostatic Intraepithelial Neoplasia	MESH:D019048	SGK1	6446	Cancer		Dietary Fats	21.52		22581815
sgk1	Prostatic Intraepithelial Neoplasia	MESH:D019048	SGK1	6446	Cancer		Estradiol	21.52		20887781|20932324|30387366
sgk1	Prostatic Intraepithelial Neoplasia	MESH:D019048	SGK1	6446	Cancer		Ethinyl Estradiol	21.52		30387366
sgk1	Prostatic Intraepithelial Neoplasia	MESH:D019048	SGK1	6446	Cancer		Methylnitrosourea	21.52		20932324
sgk1	Prostatic Intraepithelial Neoplasia	MESH:D019048	SGK1	6446	Cancer		Testosterone	21.52		20887781|20932324|30387366
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Arsenic	84.12		16140617|18288312|33198142
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Arsenic Trioxide	84.12		19131511
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Benzo(a)pyrene	84.12		17292933
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		bisphenol A	84.12		16740699|21536718|24424067|27998958|29148069|30387366|34838672
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		bisphenol S	84.12		30822521
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Cadmium	84.12		17075824|7693634|7843088
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Cadmium Chloride	84.12		33129824
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Calcitriol	84.12		10470102|12479363|15754350|16289102|16644109|16886663|18247401|18854204
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Cisplatin	84.12		21551258|22026922|27815112|985619
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Copper	84.12		17079463|17308104
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Copper Sulfate	84.12		25320179
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Cyclophosphamide	84.12		16166447|17136230|380805|6340628|6377283|7127658
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Cyproterone	84.12		15503741
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Dexamethasone	84.12		11135218|16886663|18097517
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		diallyl trisulfide	84.12		17513609
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Dietary Fats	84.12		22581815|29148069
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Diethylstilbestrol	84.12		1093670|11502463|11851245|12890826|15046698|15846301|17136230|17639587|2161376|2942707|3050535|3525866|4166904|4585929|6267685|6294349|8708714|9412346|9464510
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Dihydrotestosterone	84.12		21705451|25062956
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Doxorubicin	84.12		15749863|15897917|16729912|16868541|16888761|18437689|20884855|22666205|380805|6340628|6861082|7752334|985619
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		epigallocatechin gallate	84.12		21306166
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Estradiol	84.12		11006573|11315954|11375906|16469015|16740699|22666205|24424067|30387366|7728979
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Estrone	84.12		858144
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Ethinyl Estradiol	84.12		1715414|1738330|2208075|30387366|3396013|3779655|6938012|8766519
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Fenretinide	84.12		17024972
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Genistein	84.12		15256057|15378649|16925846
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Hexachlorocyclohexane	84.12		12661182|14688026
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Hydroxyurea	84.12		1142528
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Ketoconazole	84.12		11085345|16886663|17404083|21092758|22666205|24323034|25514466|25735316|2728148
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Medroxyprogesterone Acetate	84.12		2942707|3743595|7538260
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Melphalan	84.12		15749863
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Methylnitrosourea	84.12		12376480|1359664|15682402|20932324|2105161|2137026|2293548|25164625|29877212|3461217|35598691
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		methylselenic acid	84.12		16205645
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Mitomycin	84.12		6340628
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		mono-(2-ethylhexyl)phthalate	84.12		26710974
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Niclosamide	84.12		24552774|25970160
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Paclitaxel	84.12		10881025|15492279|16356831|16442593|16729912|17136230|17172428|20052472|34272796
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Permethrin	84.12		20978189
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Polychlorinated Biphenyls	84.12		15721890
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Quercetin	84.12		14715546|17292933|23094058|26676551
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Raloxifene Hydrochloride	84.12		15731164|16220300|16536755
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		sodium arsenite	84.12		16039940|24100277|27908234
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Tamoxifen	84.12		15067354
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Testosterone	84.12		11006573|11315954|11375906|20932324|25164625|30387366|3601810|3969369|7059952|7728979|9045956
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		trichostatin A	84.12		18798265|19789329
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Vincristine	84.12		6340628
sgk1	Prostatic Neoplasms	MESH:D011471	SGK1	6446	Cancer|Urogenital disease (male)		Vorinostat	84.12		17218635
sgk1	Prostatic Neoplasms, Castration-Resistant	MESH:D064129	SGK1	6446	Cancer|Urogenital disease (male)		Ketoconazole	5.57		18500220|18985049|25062956
sgk1	Prostatic Neoplasms, Castration-Resistant	MESH:D064129	SGK1	6446	Cancer|Urogenital disease (male)		Niclosamide	5.57		28500234
sgk1	Prostatitis	MESH:D011472	SGK1	6446	Urogenital disease (male)		bisphenol A	34.12		26260748
sgk1	Prostatitis	MESH:D011472	SGK1	6446	Urogenital disease (male)		epigallocatechin gallate	34.12		21427997
sgk1	Prostatitis	MESH:D011472	SGK1	6446	Urogenital disease (male)		Estradiol	34.12		10613394
sgk1	Prostatitis	MESH:D011472	SGK1	6446	Urogenital disease (male)		Genistein	34.12		26260748
sgk1	Prostatitis	MESH:D011472	SGK1	6446	Urogenital disease (male)		Methoxychlor	34.12		10613394
sgk1	Prostatitis	MESH:D011472	SGK1	6446	Urogenital disease (male)		Tamoxifen	34.12		10613394
sgk1	Prostatitis	MESH:D011472	SGK1	6446	Urogenital disease (male)		Testosterone	34.12		20056826|3969369
sgk1	Prostatitis	MESH:D011472	SGK1	6446	Urogenital disease (male)		vinclozolin	34.12		18629315|20056826
sgk1	Prosthesis-Related Infections	MESH:D016459	SGK1	6446	Pathology (process)		Gentamicins	3.47		12375257
sgk1	Protein C Deficiency	MESH:D020151	SGK1	6446	Blood disease|Genetic disease (inborn)		Cisplatin	3.07		10475134
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Acetaminophen	129.93		3071304
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Arsenic	129.93		21343184|24348802
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Azathioprine	129.93		1492913
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		bisphenol A	129.93		24809654|30641872
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Cadmium	129.93		17687258|19371616|2822468|3071304|33670331|33857584
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Cadmium Chloride	129.93		10924798|19371613
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Cisplatin	129.93		23603837|2880677
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Clozapine	129.93		9669191
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Cobalt	129.93		17967803
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		cobaltous chloride	129.93		18448808
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Cocaine	129.93		1495535
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Copper	129.93		33670331
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Cyclophosphamide	129.93		14563468|16234291|3270085
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Cyclosporine	129.93		11091246|12169874|15744817|17889121|21354196|3590804|6342655|7514309|8289993
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Dexamethasone	129.93		18234956|28003376|464098|9506681
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Diclofenac	129.93		1630997|3115369
sgk1	Proteinuria	MESH:D011507	SGK1	6446	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Dietary Fats	129.93		24877639|26341651
