# Input	DiseaseName	DiseaseID	GeneSymbol	GeneID	DiseaseCategories	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
ckm	Neoplasm Invasiveness	MESH:D009361	CKM	1158	Cancer|Pathology (process)	Tobacco Smoke Pollution	70.15		27087172|29501572|32739445
ckm	Neoplasm Invasiveness	MESH:D009361	CKM	1158	Cancer|Pathology (process)	Tretinoin	70.15		16461808
ckm	Neoplasm Invasiveness	MESH:D009361	CKM	1158	Cancer|Pathology (process)	triptonide	70.15		31866380
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine	77.27		22307971
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	3,4,5,3',4'-pentachlorobiphenyl	77.27		20064788
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	4,4'-diaminodiphenylmethane	77.27		3581430
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Acetylcysteine	77.27		14720322
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Apigenin	77.27		22634262|23743303
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Arsenic Trioxide	77.27		15888669|19822495|20592496|22521957|25047463
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Benzo(a)pyrene	77.27		25724548|29746904
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	bisphenol A	77.27		21988766
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Carmustine	77.27		509386|7960606
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Clofibrate	77.27		21080969
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Cyclophosphamide	77.27		11401310|18199547|2981619|9676843
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Dietary Fats	77.27		29335545
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Diethylhexyl Phthalate	77.27		34801851
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Docetaxel	77.27		10458265|11206991|16921509|9779713
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Doxorubicin	77.27		11401310|1573414|18259882|2981619|6861082
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Ethanol	77.27		22331491|26014148
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Gallic Acid	77.27		22387266|23153558
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Hydrogen Peroxide	77.27		12538496|18930813|22580338
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Oxygen	77.27		28574600
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Pentoxifylline	77.27		14720322|9735411
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Plant Extracts	77.27		22634262|23201449|28258635
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Quercetin	77.27		23061908|24275163|25971889|33070227
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Simvastatin	77.27		21199873
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	sodium arsenite	77.27		26101800|26735578|32682831
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Tetrachlorodibenzodioxin	77.27		21948867
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Tetradecanoylphorbol Acetate	77.27		19447859|23288142
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Tretinoin	77.27		15982179
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	triptonide	77.27		31866380
ckm	Neoplasm Metastasis	MESH:D009362	CKM	1158	Cancer|Pathology (process)	Valproic Acid	77.27		1729766
ckm	Neoplasm Micrometastasis	MESH:D061206	CKM	1158	Cancer|Pathology (process)	Copper	3.91		24210000
ckm	Neoplasm Recurrence, Local	MESH:D009364	CKM	1158	Cancer|Pathology (process)	Arsenic Trioxide	5.04		26285909
ckm	Neoplasm Recurrence, Local	MESH:D009364	CKM	1158	Cancer|Pathology (process)	Tretinoin	5.04		15982179|26285909
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine	149.20		18056474
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	3,4,5,3',4'-pentachlorobiphenyl	149.20		23196670
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Air Pollutants	149.20		21435200
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Amphetamine	149.20		2048132
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Arsenic Trioxide	149.20		10639594|15888669|20219070
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Benzo(a)pyrene	149.20		11141357|12174585|19216581|20206614|31702096|32062438
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	bisphenol A	149.20		32804211
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Cadmium Chloride	149.20		15551354|22112500
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Cantharidin	149.20		35398186
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Carmustine	149.20		12014639|12107554|17597106|18492797
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Copper	149.20		23792645
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Curcumin	149.20		21397623
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Cyclophosphamide	149.20		18854779|1982927|3187190|6392368|9768820
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Daunorubicin	149.20		11867198|12204545
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Diazinon	149.20		16236997
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Docetaxel	149.20		10632360|18765535|20087171|20527044|22445862
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Doxorubicin	149.20		10912462|11295089|11350909|12322705|14526329|15493354|16290101|1905199|19714248|2054792|22048646|28571774|4617354|6600010|679856|691145|7147362|7805190|947037|9488597
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Estradiol	149.20		821748
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Etoposide	149.20		1659980|6509453
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	fullerene C60	149.20		22108244
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	furan	149.20		19441776|20043645|21842885|22240984
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Genistein	149.20		20219070|21177254
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	geraniol	149.20		21907755
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Isotretinoin	149.20		8347155
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Mitoxantrone	149.20		16640825|1982927|3326667
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Mustard Gas	149.20		19486919
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Nickel	149.20		17916923|21473387
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Oxygen	149.20		14604972|14686790
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Particulate Matter	149.20		26047618|32066433
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Petroleum	149.20		23984298
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Phenobarbital	149.20		1719565
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Plant Extracts	149.20		23108216
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Quercetin	149.20		15185748|21177254
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	schizandrin B	149.20		16405922
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	sodium arsenite	149.20		11559025|22706169|29207610
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Soot	149.20		26047618
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Tetrachlorodibenzodioxin	149.20		18192277|21810551|8910955
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	tetrathiomolybdate	149.20		10656425
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Thiamine	149.20		6061664
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Tobacco Smoke Pollution	149.20		15823687|26017925|28500316|8614291
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Tretinoin	149.20		16594593|16946489
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Trichloroethylene	149.20		11911487|19549554
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Valproic Acid	149.20		22580532
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	vinclozolin	149.20		20927350|31682807
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Vitamin E	149.20		15962462
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Water Pollutants, Chemical	149.20		22471926
ckm	Neoplasms	MESH:D009369	CKM	1158	Cancer	Zinc	149.20		17916923|23151207
ckm	Neoplasms, Bone Tissue	MESH:D018213	CKM	1158	Cancer	Cyclophosphamide	9.70		278643
ckm	Neoplasms, Bone Tissue	MESH:D018213	CKM	1158	Cancer	Doxorubicin	9.70		278643
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine	127.49		29877212
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Acetylcysteine	127.49		38042493
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Allopurinol	127.49		1268818
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Apigenin	127.49		23743303
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Arsenic Trioxide	127.49		21434348|21687957|22362285|23029451|23159075|23440206|23861973|24061648|24126434|24345465|24691991|25416439|25728215|27784375|27794399
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Benzo(a)pyrene	127.49		18057710|28681665|3037147|33044785|33939976|35487446|36736873|8912846
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	bisphenol A	127.49		24424067|29050248|34910997|36608567
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Cadmium Chloride	127.49		26220685
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Captan	127.49		8441825
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Carmustine	127.49		14506174|175631
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Copper	127.49		20971185
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Copper Sulfate	127.49		25320179
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Curcumin	127.49		22258452|36640941|4075289
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Cyclophosphamide	127.49		17878523|1949363|21068404|2239571|2320034|29635899|9759929
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Dexamethasone	127.49		106094|24154679|8912846
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Dextran Sulfate	127.49		19931517
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Dichloroacetic Acid	127.49		18974089
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Diethylhexyl Phthalate	127.49		23391632|34910997|36608567
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Docetaxel	127.49		19706800|21551258
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Doxorubicin	127.49		17878523|20957741|25887995|31101655|32640329|36807623|6585590
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Estradiol	127.49		14655114|24424067|26344002|26877835|7588234
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Etoposide	127.49		17878523
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	folpet	127.49		8441825
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Genistein	127.49		26768552|27259717
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	geraniol	127.49		21371438|24875281|26154255
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Isotretinoin	127.49		18380168
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Lipopolysaccharides	127.49		30698909
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Mitoxantrone	127.49		8425187
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Phenobarbital	127.49		28245158|3133336|3779637|508562|6883313
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Phenytoin	127.49		508562
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Plant Extracts	127.49		11388478|17638335|17886225|19497414|21920417|28258635|28371048|35146896|8068195
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Proanthocyanidins	127.49		37551626
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Quercetin	127.49		21138867|25293876|26676551|28251795|32537472
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Rosiglitazone	127.49		19731824|20068562|20663321
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Simvastatin	127.49		15041742|18521906|18824851|21109955|7834630
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	sodium arsenite	127.49		19933942|20056578|21726611|26091798|27908234
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	sodium bichromate	127.49		26091798|28624442
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Tetrachlorodibenzodioxin	127.49		31082521|679184|9496914
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Tetradecanoylphorbol Acetate	127.49		20043298|20691676|25770929
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Thioacetamide	127.49		22810956
ckm	Neoplasms, Experimental	MESH:D009374	CKM	1158	Cancer	Tretinoin	127.49		11590323|17701358|18098270|19731824
ckm	Neoplasms, Fibrous Tissue	MESH:D018218	CKM	1158	Cancer	Cocaine	4.70		14692833
ckm	Neoplasms, Germ Cell and Embryonal	MESH:D009373	CKM	1158	Cancer	Etoposide	3.42		18643784|2983893
ckm	Neoplasms, Glandular and Epithelial	MESH:D009375	CKM	1158	Cancer	Tobacco Smoke Pollution	2.95		29545142
ckm	Neoplasms, Hormone-Dependent	MESH:D009376	CKM	1158	Cancer	Carmustine	15.99		12058236
ckm	Neoplasms, Hormone-Dependent	MESH:D009376	CKM	1158	Cancer	Curcumin	15.99		12497104
ckm	Neoplasms, Hormone-Dependent	MESH:D009376	CKM	1158	Cancer	Cyclophosphamide	15.99		12058236
ckm	Neoplasms, Hormone-Dependent	MESH:D009376	CKM	1158	Cancer	Docetaxel	15.99		14506750
ckm	Neoplasms, Mesothelial	MESH:D018301	CKM	1158	Cancer	geraniol	4.32		30662405
ckm	Neoplasms, Neuroepithelial	MESH:D018302	CKM	1158	Cancer	Carmustine	4.53		12325066
ckm	Neoplasms, Radiation-Induced	MESH:D009381	CKM	1158	Cancer|Wounds and injuries	Plant Extracts	3.26		24161486
ckm	Neoplasms, Second Primary	MESH:D016609	CKM	1158	Cancer	Mitoxantrone	4.06		19884644
ckm	Neoplastic Processes	MESH:D009385	CKM	1158	Cancer|Pathology (process)	Curcumin	7.38		26991801
ckm	Neoplastic Processes	MESH:D009385	CKM	1158	Cancer|Pathology (process)	perfluorooctane sulfonic acid	7.38		37224071
ckm	Neoplastic Syndromes, Hereditary	MESH:D009386	CKM	1158	Cancer|Genetic disease (inborn)	sodium arsenite	3.83		25825268
ckm	Neovascularization, Pathologic	MESH:D009389	CKM	1158	Pathology (process)	Copper	23.29		17308104|24210000
ckm	Neovascularization, Pathologic	MESH:D009389	CKM	1158	Pathology (process)	Estradiol	23.29		17289903
ckm	Neovascularization, Pathologic	MESH:D009389	CKM	1158	Pathology (process)	geraniol	23.29		26154255
ckm	Neovascularization, Pathologic	MESH:D009389	CKM	1158	Pathology (process)	Oxygen	23.29		14604972|16303979
ckm	Neovascularization, Pathologic	MESH:D009389	CKM	1158	Pathology (process)	Simvastatin	23.29		20044596
ckm	Neovascularization, Pathologic	MESH:D009389	CKM	1158	Pathology (process)	sodium arsenite	23.29		17569693
ckm	Neovascularization, Pathologic	MESH:D009389	CKM	1158	Pathology (process)	tetrathiomolybdate	23.29		24013775
ckm	Nephritis	MESH:D009393	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Acetaminophen	31.81		2969590
ckm	Nephritis	MESH:D009393	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Dexamethasone	31.81		11044214
ckm	Nephritis	MESH:D009393	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Dietary Fats	31.81		29988851
ckm	Nephritis	MESH:D009393	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Doxorubicin	31.81		12380902|23707763
ckm	Nephritis	MESH:D009393	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Gallic Acid	31.81		36272503
ckm	Nephritis	MESH:D009393	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Gentamicins	31.81		16272714
ckm	Nephritis	MESH:D009393	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Glycerol	31.81		16272714
ckm	Nephritis	MESH:D009393	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Tetrachlorodibenzodioxin	31.81		20728533
ckm	Nephritis	MESH:D009393	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Valproic Acid	31.81		23707763
ckm	Nephritis, Interstitial	MESH:D009395	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Acetaminophen	38.74		12832150|16354242|16532256|2031841|6604293|7100020|9328634|9796356
ckm	Nephritis, Interstitial	MESH:D009395	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Allopurinol	38.74		3822042
ckm	Nephritis, Interstitial	MESH:D009395	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Amphetamine	38.74		6701599
ckm	Nephritis, Interstitial	MESH:D009395	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Carbimazole	38.74		12543903
ckm	Nephritis, Interstitial	MESH:D009395	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Carmustine	38.74		7272960
ckm	Nephritis, Interstitial	MESH:D009395	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Clarithromycin	38.74		10525003|16627605
ckm	Nephritis, Interstitial	MESH:D009395	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Clofibrate	38.74		7437867
ckm	Nephritis, Interstitial	MESH:D009395	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Cocaine	38.74		17338430|18468752
ckm	Nephritis, Interstitial	MESH:D009395	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Gentamicins	38.74		12495276|15627798|16751989|16943303|185707|445001|6604293|7354245|7413550|8444569
ckm	Nephritis, Interstitial	MESH:D009395	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Phenobarbital	38.74		1530819
ckm	Nephritis, Interstitial	MESH:D009395	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Phenytoin	38.74		1614700|19112234|3156084|465192|660357|6693586|7280771|894414
ckm	Nephritis, Interstitial	MESH:D009395	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Simvastatin	38.74		11064678
ckm	Nephritis, Interstitial	MESH:D009395	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Tretinoin	38.74		11604554
ckm	Nephritis, Interstitial	MESH:D009395	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Valproic Acid	38.74		11891102|15785938|17069740|3124010|8684554
ckm	Nephrocalcinosis	MESH:D009397	CKM	1158	Metabolic disease|Urogenital disease (female)|Urogenital disease (male)	Acetaminophen	2.14		6126946
ckm	Nephrosclerosis	MESH:D009400	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Dietary Fats	5.52		27551045|32035863
ckm	Nephrosclerosis	MESH:D009400	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Doxorubicin	5.52		10515446|11798627|28318631
ckm	Nephrosis	MESH:D009401	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Cyclophosphamide	15.19		4961747
ckm	Nephrosis	MESH:D009401	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Daunorubicin	15.19		10591482|10592367|12030316|1895548|2072310|2263029|2408437|2444108|3599547|4029807|4130907|4454746|4654712|4654713|4717736|5431221|6648960|7302360|7637207|8450912|8501853|873414|9849860
ckm	Nephrosis	MESH:D009401	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Doxorubicin	15.19		10412735|10598677|10694226|11402726|11849387|11972865|11981059|14736955|15157388|1565188|1586478|16352916|1658168|16636307|16899518|16959826|17061561|18791746|19149925|19225054|19459743|19889873|20299353|2161275|2340227|2483554|2559236|3054313|3107051|3784288|4038407|6195386|6632777|7731104|7900854|7977444|8139738|8583697|9102927|9334259|9406656
ckm	Nephrosis	MESH:D009401	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	lead acetate	15.19		12237977|12425114
ckm	Nephrosis	MESH:D009401	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Tretinoin	15.19		12660332
ckm	Nephrosis, Lipoid	MESH:D009402	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Cyclophosphamide	6.35		3802598
ckm	Nephrosis, Lipoid	MESH:D009402	CKM	1158	Urogenital disease (female)|Urogenital disease (male)	Dietary Fats	6.35		22193921
